INST_0_0,BAG_0,1,0.9577221975219765,0.9519777721625005,0.3476058355170061,0.35457844773001185,0.58814670525219,0.6089827673719633,0.817130588856993,0.8603173898019226,0.8641966623446662,0.841032598055845
INST_1_0,BAG_0,1,0.04385816871338049,0.05911082133174534,0.7787096943267307,0.8072561923250996,0.551042444428222,0.6283563772041181,0.09857724651443134,0.02176455189293541,0.04819885947416704,0.06979478119433949
INST_0_1,BAG_1,1,0.38050005381312557,0.39614913842006955,0.8241135258953691,0.39724086202495096,0.8307924006975503,0.190045499308963,0.5611235756419085,0.3606110853501558,0.8498637062453881,0.30917895720409494
INST_1_1,BAG_1,1,0.2191237092159474,0.1625877622455534,0.03993902775166825,0.7660317946922173,0.0676320581478887,0.04826399696902067,0.5753666699647763,0.8034717357277839,0.08831558879184165,0.8036174352012414
INST_0_2,BAG_2,1,0.9569867433193763,0.9763527077467407,0.36331472299586265,0.2204260105365588,0.8713592646488819,0.5821986058334755,0.33924633492115075,0.3505952936046338,0.34442676136907396,0.5392586489627987
INST_1_2,BAG_2,1,0.04930881396846232,0.05475145142134088,0.8367641592737904,0.12114258510277627,0.057976313759567105,0.8452370263155727,0.8092025185177327,0.7736463123836377,0.8096987911874503,0.6195031004335667
INST_0_3,BAG_3,1,0.18383726834318737,0.3304995975495579,0.830075294175008,0.2416361358956932,0.21310294136277774,0.6149363740795944,0.5141454305712478,0.8414043850537586,0.2043321701088815,0.8781089865698877
INST_1_3,BAG_3,1,0.48870500353719415,0.798279264506664,0.0745544681923793,0.06251651948851981,0.061602750154580124,0.5561056831972181,0.8655210574787324,0.0477346050140679,0.13475203326184668,0.06020086782187287
INST_0_4,BAG_4,1,0.20689447632748237,0.22212345799246827,0.5790941475457103,0.343114214961266,0.5302989015563649,0.35490908032376695,0.5508531997634105,0.36071514062035526,0.5601327262737048,0.8486940063759368
INST_1_4,BAG_4,1,0.5220172227182437,0.49682241083522216,0.816655607208807,0.7986081848420084,0.8326652818905734,0.8240389590094747,0.8072430553241884,0.8066277424743876,0.6086521650260615,0.07151966311764252
INST_0_5,BAG_5,1,0.9635820615421318,0.27358550947430305,0.5385869726481907,0.5946991887829055,0.5359095783526038,0.5818448334803936,0.855415375271018,0.8783448073834371,0.8461469053238864,0.545215295234275
INST_1_5,BAG_5,1,0.046819331643636455,0.12569553671084224,0.6312492990196197,0.6383403888690282,0.8147575709732799,0.8702700169889312,0.06765820055463177,0.010231809815727168,0.08343525907227978,0.5738381913682011
INST_0_6,BAG_6,1,0.9631988183560298,0.9504580951510562,0.5142679407174702,0.3863215654782954,0.20507662512453856,0.5951824630323659,0.6136443904148955,0.5860797325188628,0.6198732433543954,0.6068035650757677
INST_1_6,BAG_6,1,0.03738776325199429,0.05074310353118698,0.5988315911911628,0.8470511027884854,0.06811193944621874,0.8360387860862134,0.6281615641509571,0.7654362453099763,0.5556151640825718,0.7975428676709714
INST_0_7,BAG_7,1,0.21925785430477887,0.8224645994989546,0.25021047685122505,0.3626412487787259,0.5556399315631766,0.8490977254986377,0.5850551611472887,0.5813345339803216,0.6122777726608974,0.574001330770257
INST_1_7,BAG_7,1,0.5003252169053044,0.044992549940871304,0.10696795494274636,0.7734229971101396,0.8389484721029222,0.03735898466963322,0.5802608823493931,0.8143896497787375,0.5596250527560201,0.8263823874253197
INST_0_8,BAG_8,1,0.9512850234854824,0.4157757428581846,0.4269348359389958,0.5557134574468585,0.1771734249543581,0.5736996227856817,0.35533678470295965,0.8216956554210462,0.2081318304858112,0.16364751823002777
INST_1_8,BAG_8,1,0.0525444366400225,0.20158303537427222,0.21149361325682992,0.762569252484332,0.08589264536779499,0.628298670982226,0.8445980255076951,0.08353524230729431,0.07062288124818428,0.1243647075992353
INST_0_9,BAG_9,1,0.20439055105775078,0.9516815347203411,0.3358075946854071,0.8403399367592861,0.598044120463585,0.6120537955621226,0.2493714750956267,0.1833509325385569,0.14365323779662778,0.6183027428194008
INST_1_9,BAG_9,1,0.5422799752442906,0.051117051985399946,0.7928664198332736,0.025241173915334456,0.6185890980303839,0.6097297107873094,0.06481515784699293,0.14133986889279118,0.08773334402633204,0.6335393056205083
INST_0_10,BAG_10,1,0.9713647961938185,0.4120466035457334,0.582377444469677,0.3406216172474396,0.360440412722951,0.2641024211956584,0.5860265396044966,0.37536225511261306,0.3415362332684709,0.23634025657048846
INST_1_10,BAG_10,1,0.05636771602558443,0.2129264174238905,0.8423737293897996,0.7852031913116134,0.7610777121056536,0.11194133282383183,0.5899803505280405,0.8013236560346302,0.7821002852156249,0.12946764950795994
